Year,Sex,Age,Unit,Value
2010,Female,45-54 years old,Number lower bounds,758.0
2010,Female,55-64 years old,Number lower bounds,220.0
2010,Female,65 + years old,Number lower bounds,799.0
2010,Male,Total,Number lower bounds,13270.0
2010,Male,0-15 years old,Number lower bounds,3716.0
2010,Male,16-24 years old,Number lower bounds,1930.0
2010,Male,25-34 years old,Number lower bounds,2045.0
2010,Male,35-44 years old,Number lower bounds,1281.0
2010,Male,45-54 years old,Number lower bounds,1515.0
2010,Male,55-64 years old,Number lower bounds,355.0
2010,Male,65 + years old,Number lower bounds,239.0
2011,Total,Total,Number lower bounds,25413.0
2011,Total,0-15 years old,Number lower bounds,6818.0
2011,Total,16-24 years old,Number lower bounds,4205.0
2011,Total,25-34 years old,Number lower bounds,4807.0
2011,Total,35-44 years old,Number lower bounds,2096.0
2011,Total,45-54 years old,Number lower bounds,2121.0
2011,Total,55-64 years old,Number lower bounds,1134.0
2011,Total,65 + years old,Number lower bounds,1067.0
2011,Female,Total,Number lower bounds,12613.0
2011,Female,0-15 years old,Number lower bounds,3416.0
2011,Female,16-24 years old,Number lower bounds,2008.0
2011,Female,25-34 years old,Number lower bounds,2540.0
2011,Female,35-44 years old,Number lower bounds,987.0
2011,Female,45-54 years old,Number lower bounds,659.0
2011,Female,55-64 years old,Number lower bounds,262.0
2011,Female,65 + years old,Number lower bounds,648.0
2011,Male,Total,Number lower bounds,11910.0
2011,Male,0-15 years old,Number lower bounds,2974.0
2011,Male,16-24 years old,Number lower bounds,1868.0
2011,Male,25-34 years old,Number lower bounds,1873.0
2011,Male,35-44 years old,Number lower bounds,858.0
2011,Male,45-54 years old,Number lower bounds,1241.0
2011,Male,55-64 years old,Number lower bounds,719.0
2011,Male,65 + years old,Number lower bounds,254.0
2012,Total,Total,Number lower bounds,21695.0
2012,Total,0-15 years old,Number lower bounds,6229.0
2012,Total,16-24 years old,Number lower bounds,3004.0
2012,Total,25-34 years old,Number lower bounds,3651.0
2012,Total,35-44 years old,Number lower bounds,2364.0
2012,Total,45-54 years old,Number lower bounds,1554.0
2012,Total,55-64 years old,Number lower bounds,810.0
2012,Total,65 + years old,Number lower bounds,1179.0
2012,Female,Total,Number lower bounds,9824.0
2012,Female,0-15 years old,Number lower bounds,2980.0
2012,Female,16-24 years old,Number lower bounds,1447.0
2012,Female,25-34 years old,Number lower bounds,1485.0
2012,Female,35-44 years old,Number lower bounds,1010.0
2012,Female,45-54 years old,Number lower bounds,425.0
2012,Female,55-64 years old,Number lower bounds,199.0
2012,Female,65 + years old,Number lower bounds,497.0
2012,Male,Total,Number lower bounds,11051.0
2012,Male,0-15 years old,Number lower bounds,2822.0
2012,Male,16-24 years old,Number lower bounds,1279.0
2012,Male,25-34 years old,Number lower bounds,1830.0
2012,Male,35-44 years old,Number lower bounds,1094.0
2012,Male,45-54 years old,Number lower bounds,959.0
2012,Male,55-64 years old,Number lower bounds,494.0
2012,Male,65 + years old,Number lower bounds,494.0
2013,Total,Total,Number lower bounds,26153.0
2013,Total,0-15 years old,Number lower bounds,7654.0
2013,Total,16-24 years old,Number lower bounds,4573.0
2013,Total,25-34 years old,Number lower bounds,4474.0
2013,Total,35-44 years old,Number lower bounds,2769.0
2013,Total,45-54 years old,Number lower bounds,1500.0
2013,Total,55-64 years old,Number lower bounds,1032.0
2013,Total,65 + years old,Number lower bounds,1011.0
2013,Female,Total,Number lower bounds,12158.0
2013,Female,0-15 years old,Number lower bounds,3377.0
2013,Female,16-24 years old,Number lower bounds,2382.0
2013,Female,25-34 years old,Number lower bounds,2205.0
2013,Female,35-44 years old,Number lower bounds,1182.0
2013,Female,45-54 years old,Number lower bounds,381.0
2013,Female,55-64 years old,Number lower bounds,265.0
2013,Female,65 + years old,Number lower bounds,447.0
2013,Male,Total,Number lower bounds,13097.0
2013,Male,0-15 years old,Number lower bounds,3823.0
2013,Male,16-24 years old,Number lower bounds,1840.0
2013,Male,25-34 years old,Number lower bounds,1892.0
2013,Male,35-44 years old,Number lower bounds,1303.0
2013,Male,45-54 years old,Number lower bounds,957.0
2013,Male,55-64 years old,Number lower bounds,625.0
2013,Male,65 + years old,Number lower bounds,389.0
2014,Total,Total,Number lower bounds,22255.0
2014,Total,0-15 years old,Number lower bounds,6091.0
2014,Total,16-24 years old,Number lower bounds,2846.0
2014,Total,25-34 years old,Number lower bounds,2932.0
2014,Total,35-44 years old,Number lower bounds,2403.0
2014,Total,45-54 years old,Number lower bounds,1948.0
2014,Total,55-64 years old,Number lower bounds,835.0
2014,Total,65 + years old,Number lower bounds,2020.0
2014,Female,Total,Number lower bounds,10415.0
2014,Female,0-15 years old,Number lower bounds,2803.0
2014,Female,16-24 years old,Number lower bounds,1298.0
2014,Female,25-34 years old,Number lower bounds,1522.0
2014,Female,35-44 years old,Number lower bounds,924.0
2014,Female,45-54 years old,Number lower bounds,590.0
2014,Female,55-64 years old,Number lower bounds,252.0
2014,Female,65 + years old,Number lower bounds,1028.0
2014,Male,Total,Number lower bounds,10972.0
2014,Male,0-15 years old,Number lower bounds,2874.0
2014,Male,16-24 years old,Number lower bounds,1246.0
2014,Male,25-34 years old,Number lower bounds,1087.0
2014,Male,35-44 years old,Number lower bounds,1218.0
2014,Male,45-54 years old,Number lower bounds,1139.0
2014,Male,55-64 years old,Number lower bounds,439.0
2014,Male,65 + years old,Number lower bounds,732.0
2015,Total,Total,Number lower bounds,26557.0
2015,Total,0-15 years old,Number lower bounds,7076.0
2015,Total,16-24 years old,Number lower bounds,3862.0
2015,Total,25-34 years old,Number lower bounds,5121.0
2015,Total,35-44 years old,Number lower bounds,2299.0
2015,Total,45-54 years old,Number lower bounds,1503.0
2015,Total,55-64 years old,Number lower bounds,1380.0
2015,Total,65 + years old,Number lower bounds,1823.0
2015,Female,Total,Number lower bounds,12638.0
2015,Female,0-15 years old,Number lower bounds,3222.0
2015,Female,16-24 years old,Number lower bounds,1691.0
2015,Female,25-34 years old,Number lower bounds,2665.0
2015,Female,35-44 years old,Number lower bounds,924.0
2015,Female,45-54 years old,Number lower bounds,453.0
2015,Female,55-64 years old,Number lower bounds,424.0
2015,Female,65 + years old,Number lower bounds,1047.0
2015,Male,Total,Number lower bounds,12935.0
2015,Male,0-15 years old,Number lower bounds,3401.0
2015,Male,16-24 years old,Number lower bounds,1778.0
2015,Male,25-34 years old,Number lower bounds,2021.0
2015,Male,35-44 years old,Number lower bounds,1112.0
2015,Male,45-54 years old,Number lower bounds,875.0
2015,Male,55-64 years old,Number lower bounds,763.0
2015,Male,65 + years old,Number lower bounds,533.0
2016,Total,Total,Number lower bounds,25889.0
2016,Total,0-15 years old,Number lower bounds,6561.0
2016,Total,16-24 years old,Number lower bounds,3481.0
2016,Total,25-34 years old,Number lower bounds,4948.0
2016,Total,35-44 years old,Number lower bounds,2509.0
2016,Total,45-54 years old,Number lower bounds,1609.0
2016,Total,55-64 years old,Number lower bounds,1242.0
2016,Total,65 + years old,Number lower bounds,1942.0
2016,Female,Total,Number lower bounds,12823.0
2016,Female,0-15 years old,Number lower bounds,2984.0
2016,Female,16-24 years old,Number lower bounds,1521.0
2016,Female,25-34 years old,Number lower bounds,2579.0
2016,Female,35-44 years old,Number lower bounds,879.0
2016,Female,45-54 years old,Number lower bounds,703.0
2016,Female,55-64 years old,Number lower bounds,508.0
2016,Female,65 + years old,Number lower bounds,1289.0
2016,Male,Total,Number lower bounds,12063.0
2016,Male,0-15 years old,Number lower bounds,3147.0
2016,Male,16-24 years old,Number lower bounds,1574.0
2016,Male,25-34 years old,Number lower bounds,1914.0
2016,Male,35-44 years old,Number lower bounds,1361.0
2016,Male,45-54 years old,Number lower bounds,688.0
2016,Male,55-64 years old,Number lower bounds,545.0
2016,Male,65 + years old,Number lower bounds,416.0
2017,Total,Total,Number lower bounds,31897.0
2017,Total,0-15 years old,Number lower bounds,7390.0
2017,Total,16-24 years old,Number lower bounds,4320.0
2017,Total,25-34 years old,Number lower bounds,6583.0
2017,Total,35-44 years old,Number lower bounds,3081.0
2017,Total,45-54 years old,Number lower bounds,1742.0
2017,Total,55-64 years old,Number lower bounds,1606.0
2017,Total,65 + years old,Number lower bounds,2914.0
2017,Female,Total,Number lower bounds,16031.0
2017,Female,0-15 years old,Number lower bounds,3733.0
2017,Female,16-24 years old,Number lower bounds,1967.0
2017,Female,25-34 years old,Number lower bounds,2831.0
2017,Female,35-44 years old,Number lower bounds,1232.0
2017,Female,45-54 years old,Number lower bounds,895.0
2017,Female,55-64 years old,Number lower bounds,754.0
2017,Female,65 + years old,Number lower bounds,1666.0
2017,Male,Total,Number lower bounds,14675.0
2017,Male,0-15 years old,Number lower bounds,3182.0
2017,Male,16-24 years old,Number lower bounds,1917.0
2017,Male,25-34 years old,Number lower bounds,3184.0
2017,Male,35-44 years old,Number lower bounds,1520.0
2017,Male,45-54 years old,Number lower bounds,584.0
2017,Male,55-64 years old,Number lower bounds,635.0
2017,Male,65 + years old,Number lower bounds,910.0
2018,Total,Total,Number lower bounds,28367.0
2018,Total,0-15 years old,Number lower bounds,6651.0
2018,Total,16-24 years old,Number lower bounds,3385.0
2018,Total,25-34 years old,Number lower bounds,4840.0
2018,Total,35-44 years old,Number lower bounds,3377.0
2018,Total,45-54 years old,Number lower bounds,1966.0
2018,Total,55-64 years old,Number lower bounds,2192.0
2018,Total,65 + years old,Number lower bounds,1536.0
2018,Female,Total,Number lower bounds,13252.0
2018,Female,0-15 years old,Number lower bounds,2884.0
2018,Female,16-24 years old,Number lower bounds,1896.0
2018,Female,25-34 years old,Number lower bounds,2027.0
2018,Female,35-44 years old,Number lower bounds,1517.0
2018,Female,45-54 years old,Number lower bounds,915.0
2018,Female,55-64 years old,Number lower bounds,665.0
2018,Female,65 + years old,Number lower bounds,549.0
2018,Male,Total,Number lower bounds,13925.0
2018,Male,0-15 years old,Number lower bounds,3269.0
2018,Male,16-24 years old,Number lower bounds,1122.0
2018,Male,25-34 years old,Number lower bounds,2324.0
2018,Male,35-44 years old,Number lower bounds,1483.0
2018,Male,45-54 years old,Number lower bounds,737.0
2018,Male,55-64 years old,Number lower bounds,1233.0
2018,Male,65 + years old,Number lower bounds,737.0
2004,Total,Total,Number upper bounds,30260.0
2004,Total,0-15 years old,Number upper bounds,9259.0
2004,Total,16-24 years old,Number upper bounds,6202.0
2004,Total,25-34 years old,Number upper bounds,5090.0
2004,Total,35-44 years old,Number upper bounds,4557.0
2004,Total,45-54 years old,Number upper bounds,2844.0
2004,Total,55-64 years old,Number upper bounds,1805.0
2004,Total,65 + years old,Number upper bounds,4124.0
2004,Female,Total,Number upper bounds,16122.0
2004,Female,0-15 years old,Number upper bounds,4671.0
2004,Female,16-24 years old,Number upper bounds,3637.0
2004,Female,25-34 years old,Number upper bounds,2865.0
2004,Female,35-44 years old,Number upper bounds,2408.0
2004,Female,45-54 years old,Number upper bounds,1416.0
2004,Female,55-64 years old,Number upper bounds,1071.0
2004,Female,65 + years old,Number upper bounds,2695.0
2004,Male,Total,Number upper bounds,15060.0
2004,Male,0-15 years old,Number upper bounds,5053.0
2004,Male,16-24 years old,Number upper bounds,2947.0
2004,Male,25-34 years old,Number upper bounds,2624.0
2004,Male,35-44 years old,Number upper bounds,2504.0
2004,Male,45-54 years old,Number upper bounds,1735.0
2004,Male,55-64 years old,Number upper bounds,991.0
2004,Male,65 + years old,Number upper bounds,1838.0
2005,Total,Total,Number upper bounds,29673.0
2005,Total,0-15 years old,Number upper bounds,8130.0
2005,Total,16-24 years old,Number upper bounds,6398.0
2005,Total,25-34 years old,Number upper bounds,5482.0
2005,Total,35-44 years old,Number upper bounds,4235.0
2005,Total,45-54 years old,Number upper bounds,3324.0
2005,Total,55-64 years old,Number upper bounds,1978.0
2005,Total,65 + years old,Number upper bounds,3739.0
2005,Female,Total,Number upper bounds,15047.0
2005,Female,0-15 years old,Number upper bounds,3953.0
2005,Female,16-24 years old,Number upper bounds,3469.0
2005,Female,25-34 years old,Number upper bounds,3054.0
2005,Female,35-44 years old,Number upper bounds,2443.0
2005,Female,45-54 years old,Number upper bounds,1359.0
2005,Female,55-64 years old,Number upper bounds,1005.0
2005,Female,65 + years old,Number upper bounds,2323.0
2005,Male,Total,Number upper bounds,15541.0
2005,Male,0-15 years old,Number upper bounds,4609.0
2005,Male,16-24 years old,Number upper bounds,3338.0
2005,Male,25-34 years old,Number upper bounds,2845.0
2005,Male,35-44 years old,Number upper bounds,2133.0
2005,Male,45-54 years old,Number upper bounds,2284.0
2005,Male,55-64 years old,Number upper bounds,1222.0
2005,Male,65 + years old,Number upper bounds,1787.0
2006,Total,Total,Number upper bounds,29990.0
2006,Total,0-15 years old,Number upper bounds,9579.0
2006,Total,16-24 years old,Number upper bounds,5116.0
2006,Total,25-34 years old,Number upper bounds,5263.0
2006,Total,35-44 years old,Number upper bounds,4716.0
2006,Total,45-54 years old,Number upper bounds,2741.0
2006,Total,55-64 years old,Number upper bounds,1488.0
2006,Total,65 + years old,Number upper bounds,4708.0
2006,Female,Total,Number upper bounds,16174.0
2006,Female,0-15 years old,Number upper bounds,4921.0
2006,Female,16-24 years old,Number upper bounds,3282.0
2006,Female,25-34 years old,Number upper bounds,3207.0
2006,Female,35-44 years old,Number upper bounds,2286.0
2006,Female,45-54 years old,Number upper bounds,1148.0
2006,Female,55-64 years old,Number upper bounds,953.0
2006,Female,65 + years old,Number upper bounds,2977.0
2006,Male,Total,Number upper bounds,14759.0
2006,Male,0-15 years old,Number upper bounds,5159.0
2006,Male,16-24 years old,Number upper bounds,2190.0
2006,Male,25-34 years old,Number upper bounds,2483.0
2006,Male,35-44 years old,Number upper bounds,2792.0
2006,Male,45-54 years old,Number upper bounds,1865.0
2006,Male,55-64 years old,Number upper bounds,747.0
2006,Male,65 + years old,Number upper bounds,2157.0
2007,Total,Total,Number upper bounds,32279.0
2007,Total,0-15 years old,Number upper bounds,9853.0
2007,Total,16-24 years old,Number upper bounds,5016.0
2007,Total,25-34 years old,Number upper bounds,5969.0
2007,Total,35-44 years old,Number upper bounds,3998.0
2007,Total,45-54 years old,Number upper bounds,3147.0
2007,Total,55-64 years old,Number upper bounds,1997.0
2007,Total,65 + years old,Number upper bounds,6198.0
2007,Female,Total,Number upper bounds,17918.0
2007,Female,0-15 years old,Number upper bounds,5365.0
2007,Female,16-24 years old,Number upper bounds,3290.0
2007,Female,25-34 years old,Number upper bounds,3193.0
2007,Female,35-44 years old,Number upper bounds,1998.0
2007,Female,45-54 years old,Number upper bounds,1568.0
2007,Female,55-64 years old,Number upper bounds,1017.0
2007,Female,65 + years old,Number upper bounds,4274.0
2007,Male,Total,Number upper bounds,15367.0
2007,Male,0-15 years old,Number upper bounds,4977.0
2007,Male,16-24 years old,Number upper bounds,2097.0
2007,Male,25-34 years old,Number upper bounds,3237.0
2007,Male,35-44 years old,Number upper bounds,2338.0
2007,Male,45-54 years old,Number upper bounds,1907.0
2007,Male,55-64 years old,Number upper bounds,1254.0
2007,Male,65 + years old,Number upper bounds,2401.0
2008,Total,Total,Number upper bounds,32818.0
2008,Total,0-15 years old,Number upper bounds,9399.0
2008,Total,16-24 years old,Number upper bounds,5421.0
2008,Total,25-34 years old,Number upper bounds,6122.0
2008,Total,35-44 years old,Number upper bounds,3987.0
2008,Total,45-54 years old,Number upper bounds,3353.0
2008,Total,55-64 years old,Number upper bounds,2439.0
2008,Total,65 + years old,Number upper bounds,6200.0
2008,Female,Total,Number upper bounds,17725.0
2008,Female,0-15 years old,Number upper bounds,5143.0
2008,Female,16-24 years old,Number upper bounds,2981.0
2008,Female,25-34 years old,Number upper bounds,3112.0
2008,Female,35-44 years old,Number upper bounds,1961.0
2008,Female,45-54 years old,Number upper bounds,1735.0
2008,Female,55-64 years old,Number upper bounds,1186.0
2008,Female,65 + years old,Number upper bounds,4499.0
2008,Male,Total,Number upper bounds,16146.0
2008,Male,0-15 years old,Number upper bounds,4765.0
2008,Male,16-24 years old,Number upper bounds,2867.0
2008,Male,25-34 years old,Number upper bounds,3512.0
2008,Male,35-44 years old,Number upper bounds,2381.0
2008,Male,45-54 years old,Number upper bounds,1973.0
2008,Male,55-64 years old,Number upper bounds,1540.0
2008,Male,65 + years old,Number upper bounds,2158.0
2009,Total,Total,Number upper bounds,33777.0
2009,Total,0-15 years old,Number upper bounds,8183.0
2009,Total,16-24 years old,Number upper bounds,6877.0
2009,Total,25-34 years old,Number upper bounds,6784.0
2009,Total,35-44 years old,Number upper bounds,4601.0
2009,Total,45-54 years old,Number upper bounds,3541.0
2009,Total,55-64 years old,Number upper bounds,2688.0
2009,Total,65 + years old,Number upper bounds,5394.0
2009,Female,Total,Number upper bounds,18681.0
2009,Female,0-15 years old,Number upper bounds,4496.0
2009,Female,16-24 years old,Number upper bounds,4536.0
2009,Female,25-34 years old,Number upper bounds,3438.0
2009,Female,35-44 years old,Number upper bounds,2468.0
2009,Female,45-54 years old,Number upper bounds,1329.0
2009,Female,55-64 years old,Number upper bounds,1195.0
2009,Female,65 + years old,Number upper bounds,4219.0
2009,Male,Total,Number upper bounds,16180.0
2009,Male,0-15 years old,Number upper bounds,4163.0
2009,Male,16-24 years old,Number upper bounds,2790.0
2009,Male,25-34 years old,Number upper bounds,3867.0
2009,Male,35-44 years old,Number upper bounds,2546.0
2009,Male,45-54 years old,Number upper bounds,2530.0
2009,Male,55-64 years old,Number upper bounds,1794.0
2009,Male,65 + years old,Number upper bounds,1593.0
2010,Total,Total,Number upper bounds,32087.0
2010,Total,0-15 years old,Number upper bounds,10286.0
2010,Total,16-24 years old,Number upper bounds,6827.0
2010,Total,25-34 years old,Number upper bounds,6624.0
2010,Total,35-44 years old,Number upper bounds,4081.0
2010,Total,45-54 years old,Number upper bounds,4104.0
2010,Total,55-64 years old,Number upper bounds,1523.0
2010,Total,65 + years old,Number upper bounds,2533.0
2010,Female,Total,Number upper bounds,16501.0
2010,Female,0-15 years old,Number upper bounds,5435.0
2010,Female,16-24 years old,Number upper bounds,4083.0
2010,Female,25-34 years old,Number upper bounds,3567.0
2010,Female,35-44 years old,Number upper bounds,1871.0
2010,Female,45-54 years old,Number upper bounds,1634.0
2010,Female,55-64 years old,Number upper bounds,731.0
2010,Female,65 + years old,Number upper bounds,1901.0
2010,Male,Total,Number upper bounds,16611.0
2010,Male,0-15 years old,Number upper bounds,5381.0
2010,Male,16-24 years old,Number upper bounds,3184.0
2010,Male,25-34 years old,Number upper bounds,3561.0
2010,Male,35-44 years old,Number upper bounds,2581.0
2010,Male,45-54 years old,Number upper bounds,2823.0
2010,Male,55-64 years old,Number upper bounds,1012.0
2010,Male,65 + years old,Number upper bounds,960.0
2011,Total,Total,Number upper bounds,29990.0
2011,Total,0-15 years old,Number upper bounds,9131.0
2011,Total,16-24 years old,Number upper bounds,6018.0
2011,Total,25-34 years old,Number upper bounds,7001.0
2011,Total,35-44 years old,Number upper bounds,3604.0
2011,Total,45-54 years old,Number upper bounds,3535.0
2011,Total,55-64 years old,Number upper bounds,2292.0
2011,Total,65 + years old,Number upper bounds,2269.0
2011,Female,Total,Number upper bounds,15912.0
2011,Female,0-15 years old,Number upper bounds,5121.0
2011,Female,16-24 years old,Number upper bounds,3327.0
2011,Female,25-34 years old,Number upper bounds,4183.0
2011,Female,35-44 years old,Number upper bounds,2080.0
2011,Female,45-54 years old,Number upper bounds,1468.0
2011,Female,55-64 years old,Number upper bounds,841.0
2011,Female,65 + years old,Number upper bounds,1650.0
2011,Male,Total,Number upper bounds,15082.0
2011,Male,0-15 years old,Number upper bounds,4536.0
2011,Male,16-24 years old,Number upper bounds,3112.0
2011,Male,25-34 years old,Number upper bounds,3325.0
2011,Male,35-44 years old,Number upper bounds,1901.0
2011,Male,45-54 years old,Number upper bounds,2394.0
2011,Male,55-64 years old,Number upper bounds,1715.0
2011,Male,65 + years old,Number upper bounds,920.0
2012,Total,Total,Number upper bounds,25950.0
2012,Total,0-15 years old,Number upper bounds,8547.0
2012,Total,16-24 years old,Number upper bounds,4585.0
2012,Total,25-34 years old,Number upper bounds,5590.0
2012,Total,35-44 years old,Number upper bounds,3891.0
2012,Total,45-54 years old,Number upper bounds,2749.0
2012,Total,55-64 years old,Number upper bounds,1772.0
2012,Total,65 + years old,Number upper bounds,2411.0
2012,Female,Total,Number upper bounds,12720.0
2012,Female,0-15 years old,Number upper bounds,4649.0
2012,Female,16-24 years old,Number upper bounds,2596.0
2012,Female,25-34 years old,Number upper bounds,2728.0
2012,Female,35-44 years old,Number upper bounds,2076.0
2012,Female,45-54 years old,Number upper bounds,1030.0
2012,Female,55-64 years old,Number upper bounds,634.0
2012,Female,65 + years old,Number upper bounds,1423.0
2012,Male,Total,Number upper bounds,14167.0
2012,Male,0-15 years old,Number upper bounds,4432.0
2012,Male,16-24 years old,Number upper bounds,2365.0
2012,Male,25-34 years old,Number upper bounds,3314.0
2012,Male,35-44 years old,Number upper bounds,2190.0
2012,Male,45-54 years old,Number upper bounds,1982.0
2012,Male,55-64 years old,Number upper bounds,1348.0
2012,Male,65 + years old,Number upper bounds,1313.0
2013,Total,Total,Number upper bounds,30773.0
2013,Total,0-15 years old,Number upper bounds,10072.0
2013,Total,16-24 years old,Number upper bounds,6508.0
2013,Total,25-34 years old,Number upper bounds,6558.0
2013,Total,35-44 years old,Number upper bounds,4459.0
2013,Total,45-54 years old,Number upper bounds,2753.0
2013,Total,55-64 years old,Number upper bounds,2057.0
2013,Total,65 + years old,Number upper bounds,2192.0
2013,Female,Total,Number upper bounds,15306.0
2013,Female,0-15 years old,Number upper bounds,5065.0
2013,Female,16-24 years old,Number upper bounds,3786.0
2013,Female,25-34 years old,Number upper bounds,3697.0
2013,Female,35-44 years old,Number upper bounds,2231.0
2013,Female,45-54 years old,Number upper bounds,937.0
2013,Female,55-64 years old,Number upper bounds,809.0
2013,Female,65 + years old,Number upper bounds,1305.0
2013,Male,Total,Number upper bounds,16478.0
2013,Male,0-15 years old,Number upper bounds,5556.0
2013,Male,16-24 years old,Number upper bounds,3169.0
2013,Male,25-34 years old,Number upper bounds,3350.0
2013,Male,35-44 years old,Number upper bounds,2630.0
2013,Male,45-54 years old,Number upper bounds,2068.0
2013,Male,55-64 years old,Number upper bounds,1492.0
2013,Male,65 + years old,Number upper bounds,1207.0
2014,Total,Total,Number upper bounds,26759.0
2014,Total,0-15 years old,Number upper bounds,8345.0
2014,Total,16-24 years old,Number upper bounds,4608.0
2014,Total,25-34 years old,Number upper bounds,4830.0
2014,Total,35-44 years old,Number upper bounds,4005.0
2014,Total,45-54 years old,Number upper bounds,3428.0
2014,Total,55-64 years old,Number upper bounds,1863.0
2014,Total,65 + years old,Number upper bounds,3639.0
2014,Female,Total,Number upper bounds,13469.0
2014,Female,0-15 years old,Number upper bounds,4318.0
2014,Female,16-24 years old,Number upper bounds,2578.0
2014,Female,25-34 years old,Number upper bounds,2871.0
2014,Female,35-44 years old,Number upper bounds,1880.0
2014,Female,45-54 years old,Number upper bounds,1388.0
2014,Female,55-64 years old,Number upper bounds,864.0
2014,Female,65 + years old,Number upper bounds,2281.0
2014,Male,Total,Number upper bounds,14284.0
2014,Male,0-15 years old,Number upper bounds,4545.0
2014,Male,16-24 years old,Number upper bounds,2457.0
2014,Male,25-34 years old,Number upper bounds,2427.0
2014,Male,35-44 years old,Number upper bounds,2502.0
2014,Male,45-54 years old,Number upper bounds,2374.0
2014,Male,55-64 years old,Number upper bounds,1268.0
2014,Male,65 + years old,Number upper bounds,1763.0
2015,Total,Total,Number upper bounds,31629.0
2015,Total,0-15 years old,Number upper bounds,9513.0
2015,Total,16-24 years old,Number upper bounds,6111.0
2015,Total,25-34 years old,Number upper bounds,7545.0
2015,Total,35-44 years old,Number upper bounds,3932.0
2015,Total,45-54 years old,Number upper bounds,2786.0
2015,Total,55-64 years old,Number upper bounds,2631.0
2015,Total,65 + years old,Number upper bounds,3385.0
2015,Female,Total,Number upper bounds,16139.0
2015,Female,0-15 years old,Number upper bounds,4918.0
2015,Female,16-24 years old,Number upper bounds,3229.0
2015,Female,25-34 years old,Number upper bounds,4428.0
2015,Female,35-44 years old,Number upper bounds,1903.0
2015,Female,45-54 years old,Number upper bounds,1072.0
2015,Female,55-64 years old,Number upper bounds,1245.0
2015,Female,65 + years old,Number upper bounds,2266.0
2015,Male,Total,Number upper bounds,16606.0
2015,Male,0-15 years old,Number upper bounds,5153.0
2015,Male,16-24 years old,Number upper bounds,3421.0
2015,Male,25-34 years old,Number upper bounds,3682.0
2015,Male,35-44 years old,Number upper bounds,2419.0
2015,Male,45-54 years old,Number upper bounds,1990.0
2015,Male,55-64 years old,Number upper bounds,1708.0
2015,Male,65 + years old,Number upper bounds,1513.0
2016,Total,Total,Number upper bounds,31073.0
2016,Total,0-15 years old,Number upper bounds,8887.0
2016,Total,16-24 years old,Number upper bounds,5739.0
2016,Total,25-34 years old,Number upper bounds,7516.0
2016,Total,35-44 years old,Number upper bounds,4247.0
2016,Total,45-54 years old,Number upper bounds,3106.0
2016,Total,55-64 years old,Number upper bounds,2460.0
2016,Total,65 + years old,Number upper bounds,3565.0
2016,Female,Total,Number upper bounds,16456.0
2016,Female,0-15 years old,Number upper bounds,4579.0
2016,Female,16-24 years old,Number upper bounds,3166.0
2016,Female,25-34 years old,Number upper bounds,4445.0
2016,Female,35-44 years old,Number upper bounds,1832.0
2016,Female,45-54 years old,Number upper bounds,1541.0
2016,Female,55-64 years old,Number upper bounds,1405.0
2016,Female,65 + years old,Number upper bounds,2615.0
2016,Male,Total,Number upper bounds,15763.0
2016,Male,0-15 years old,Number upper bounds,4842.0
2016,Male,16-24 years old,Number upper bounds,3122.0
2016,Male,25-34 years old,Number upper bounds,3679.0
2016,Male,35-44 years old,Number upper bounds,2809.0
2016,Male,45-54 years old,Number upper bounds,1930.0
2016,Male,55-64 years old,Number upper bounds,1375.0
2016,Male,65 + years old,Number upper bounds,1346.0
2017,Total,Total,Number upper bounds,38033.0
2017,Total,0-15 years old,Number upper bounds,9962.0
2017,Total,16-24 years old,Number upper bounds,6816.0
2017,Total,25-34 years old,Number upper bounds,9781.0
2017,Total,35-44 years old,Number upper bounds,5021.0
2017,Total,45-54 years old,Number upper bounds,3751.0
2017,Total,55-64 years old,Number upper bounds,2961.0
2017,Total,65 + years old,Number upper bounds,4954.0
2017,Female,Total,Number upper bounds,20388.0
2017,Female,0-15 years old,Number upper bounds,5605.0
2017,Female,16-24 years old,Number upper bounds,3780.0
2017,Female,25-34 years old,Number upper bounds,4838.0
2017,Female,35-44 years old,Number upper bounds,2507.0
2017,Female,45-54 years old,Number upper bounds,2631.0
2017,Female,55-64 years old,Number upper bounds,1756.0
2017,Female,65 + years old,Number upper bounds,3181.0
2017,Male,Total,Number upper bounds,18996.0
2017,Male,0-15 years old,Number upper bounds,4943.0
2017,Male,16-24 years old,Number upper bounds,3632.0
2017,Male,25-34 years old,Number upper bounds,5675.0
2017,Male,35-44 years old,Number upper bounds,2982.0
2017,Male,45-54 years old,Number upper bounds,1582.0
2017,Male,55-64 years old,Number upper bounds,1552.0
2017,Male,65 + years old,Number upper bounds,2285.0
2018,Total,Total,Number upper bounds,34558.0
2018,Total,0-15 years old,Number upper bounds,9375.0
2018,Total,16-24 years old,Number upper bounds,5605.0
2018,Total,25-34 years old,Number upper bounds,7644.0
2018,Total,35-44 years old,Number upper bounds,5585.0
2018,Total,45-54 years old,Number upper bounds,4166.0
2018,Total,55-64 years old,Number upper bounds,4390.0
2018,Total,65 + years old,Number upper bounds,3396.0
2018,Female,Total,Number upper bounds,17513.0
2018,Female,0-15 years old,Number upper bounds,4784.0
2018,Female,16-24 years old,Number upper bounds,3587.0
2018,Female,25-34 years old,Number upper bounds,3898.0
2018,Female,35-44 years old,Number upper bounds,3095.0
2018,Female,45-54 years old,Number upper bounds,2727.0
